[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles
10,100,11,50,50,27,0,100
8,100,11,50,50,76,0,100
7,100,11,50,50,68,0,100
12,100,21,50,50,9,0,100
11,100,21,50,50,16,0,100
6,100,11,50,50,89,0,100
12,100,21,50,50,10,0,100
2,100,1,50,50,94,0,100
8,100,11,50,50,77,0,100
7,100,11,50,50,69,0,100
2,100,1,50,50,95,0,100
10,100,11,50,50,28,0,100
11,100,21,50,50,17,0,100
12,100,21,50,50,11,0,100
10,100,11,50,50,29,0,100
6,100,11,50,50,90,0,100
2,100,1,50,50,96,0,100
8,100,11,50,50,78,0,100
12,100,21,50,50,12,0,100
10,100,11,50,50,30,0,100
11,100,21,50,50,18,0,100
7,100,11,50,50,70,0,100
2,100,1,50,50,97,0,100
6,100,11,50,50,91,0,100
8,100,11,50,50,79,0,100
12,100,21,50,50,13,0,100
10,100,11,50,50,31,0,100
11,100,21,50,50,19,0,100
7,100,11,50,50,71,0,100
2,100,1,50,50,98,0,100
8,100,11,50,50,80,0,100
12,100,21,50,50,14,0,100
10,100,11,50,50,32,0,100
10,100,11,50,50,33,0,100
2,100,1,50,50,99,0,100
6,100,11,50,50,92,0,100
11,100,21,50,50,20,0,100
12,100,21,50,50,15,0,100
2,100,1,50,50,100,0,100
7,100,11,50,50,72,0,100
10,100,11,50,50,34,0,100
8,100,11,50,50,81,0,100
6,100,11,50,50,93,0,100
11,100,21,50,50,21,0,100
10,100,11,50,50,35,0,100
12,100,21,50,50,16,0,100
10,100,11,50,50,36,0,100
12,100,21,50,50,17,0,100
8,100,11,50,50,82,0,100
10,100,11,50,50,37,0,100
12,100,21,50,50,18,0,100
8,100,11,50,50,83,0,100
12,100,21,50,50,19,0,100
13,100,21,50,50,0,8,100
7,100,11,50,50,73,0,100
10,100,11,50,50,38,0,100
8,100,11,50,50,84,0,100
6,100,11,50,50,94,0,100
