[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles with [immune? = true],count turtles,sum [sicktime] of turtles
3,1000,100,50,10,106,374,497,1000,37111
5,1000,100,50,10,100,356,514,1000,32973
2,1000,100,50,10,100,386,497,1000,34870
4,1000,100,50,10,111,364,520,1000,36705
1,1000,100,50,10,99,398,477,1000,36666
3,1000,100,50,10,107,379,497,1000,37485
5,1000,100,50,10,101,363,514,1000,33329
2,1000,100,50,10,101,392,497,1000,35256
4,1000,100,50,10,112,363,520,1000,37069
1,1000,100,50,10,100,384,477,1000,37064
3,1000,100,50,10,108,377,497,1000,37864
5,1000,100,50,10,102,361,514,1000,33692
2,1000,100,50,10,102,400,497,1000,35648
4,1000,100,50,10,113,364,520,1000,37432
1,1000,100,50,10,101,387,477,1000,37448
5,1000,100,50,10,103,366,514,1000,34053
3,1000,100,50,10,109,393,497,1000,38241
2,1000,100,50,10,103,383,497,1000,36048
4,1000,100,50,10,114,357,520,1000,37796
5,1000,100,50,10,104,368,514,1000,34419
1,1000,100,50,10,102,389,477,1000,37835
3,1000,100,50,10,110,394,497,1000,38634
4,1000,100,50,10,115,361,520,1000,38153
2,1000,100,50,10,104,379,497,1000,36431
1,1000,100,50,10,103,390,477,1000,38224
5,1000,100,50,10,105,366,514,1000,34787
3,1000,100,50,10,111,388,497,1000,39028
4,1000,100,50,10,116,366,520,1000,38514
2,1000,100,50,10,105,393,497,1000,36810
1,1000,100,50,10,104,391,477,1000,38614
3,1000,100,50,10,112,392,497,1000,39416
5,1000,100,50,10,106,369,514,1000,35153
4,1000,100,50,10,117,370,520,1000,38880
2,1000,100,50,10,106,392,497,1000,37203
1,1000,100,50,10,105,381,477,1000,39005
3,1000,100,50,10,113,398,497,1000,39808
2,1000,100,50,10,107,394,497,1000,37595
4,1000,100,50,10,118,372,520,1000,39250
5,1000,100,50,10,107,364,514,1000,35522
1,1000,100,50,10,106,382,477,1000,39386
2,1000,100,50,10,108,387,497,1000,37989
3,1000,100,50,10,114,396,497,1000,40206
5,1000,100,50,10,108,366,514,1000,35886
4,1000,100,50,10,119,373,520,1000,39622
1,1000,100,50,10,107,399,477,1000,39768
2,1000,100,50,10,109,392,497,1000,38376
4,1000,100,50,10,120,370,520,1000,39995
3,1000,100,50,10,115,392,497,1000,40602
5,1000,100,50,10,109,355,514,1000,36252
4,1000,100,50,10,121,369,520,1000,40365
1,1000,100,50,10,108,401,477,1000,40167
2,1000,100,50,10,110,391,497,1000,38768
5,1000,100,50,10,110,344,514,1000,36607
3,1000,100,50,10,116,389,497,1000,40994
