[run number],initial-people,num-infect,immune-chance,recovery-chance,[step],count turtles with [infected?],count turtles
8,100,11,10,90,56,0,100
6,100,11,10,90,42,0,100
8,100,11,10,90,57,0,100
1,100,1,10,90,44,0,100
8,100,11,10,90,58,0,100
2,100,1,10,90,41,0,100
3,100,1,10,90,40,0,100
6,100,11,10,90,43,0,100
7,100,11,10,90,33,0,100
1,100,1,10,90,45,0,100
6,100,11,10,90,44,0,100
6,100,11,10,90,45,0,100
1,100,1,10,90,46,0,100
2,100,1,10,90,42,0,100
6,100,11,10,90,46,0,100
3,100,1,10,90,41,0,100
1,100,1,10,90,47,0,100
7,100,11,10,90,34,0,100
5,100,1,10,90,42,0,100
8,100,11,10,90,59,0,100
4,100,1,10,90,47,0,100
2,100,1,10,90,43,0,100
8,100,11,10,90,60,0,100
5,100,1,10,90,43,0,100
4,100,1,10,90,48,0,100
1,100,1,10,90,48,0,100
3,100,1,10,90,42,0,100
6,100,11,10,90,47,0,100
8,100,11,10,90,61,0,100
5,100,1,10,90,44,0,100
4,100,1,10,90,49,0,100
1,100,1,10,90,49,0,100
8,100,11,10,90,62,0,100
2,100,1,10,90,44,0,100
7,100,11,10,90,35,0,100
5,100,1,10,90,45,0,100
4,100,1,10,90,50,0,100
8,100,11,10,90,63,0,100
6,100,11,10,90,48,0,100
4,100,1,10,90,51,0,100
5,100,1,10,90,46,0,100
1,100,1,10,90,50,0,100
8,100,11,10,90,64,0,100
2,100,1,10,90,45,0,100
3,100,1,10,90,43,0,100
4,100,1,10,90,52,0,100
5,100,1,10,90,47,0,100
8,100,11,10,90,65,0,100
7,100,11,10,90,36,0,100
1,100,1,10,90,51,0,100
2,100,1,10,90,46,0,100
4,100,1,10,90,53,0,100
6,100,11,10,90,49,0,100
5,100,1,10,90,48,0,100
8,100,11,10,90,66,0,100
4,100,1,10,90,54,0,100
1,100,1,10,90,52,0,100
8,100,11,10,90,67,0,100
5,100,1,10,90,49,0,100
4,100,1,10,90,55,0,100
2,100,1,10,90,47,0,100
8,100,11,10,90,68,0,100
3,100,1,10,90,44,0,100
6,100,11,10,90,50,0,100
7,100,11,10,90,37,0,100
4,100,1,10,90,56,0,100
2,100,1,10,90,48,0,100
8,100,11,10,90,69,0,100
5,100,1,10,90,50,0,100
4,100,1,10,90,57,0,100
8,100,11,10,90,70,0,100
6,100,11,10,90,51,0,100
3,100,1,10,90,45,0,100
7,100,11,10,90,38,0,100
2,100,1,10,90,49,0,100
4,100,1,10,90,58,0,100
5,100,1,10,90,51,0,100
8,100,11,10,90,71,0,100
4,100,1,10,90,59,0,100
8,100,11,10,90,72,0,100
6,100,11,10,90,52,0,100
4,100,1,10,90,60,0,100
8,100,11,10,90,73,0,100
5,100,1,10,90,52,0,100
6,100,11,10,90,53,0,100
4,100,1,10,90,61,0,100
2,100,1,10,90,50,0,100
3,100,1,10,90,46,0,100
7,100,11,10,90,39,0,100
8,100,11,10,90,74,0,100
5,100,1,10,90,53,0,100
4,100,1,10,90,62,0,100
8,100,11,10,90,75,0,100
2,100,1,10,90,51,0,100
5,100,1,10,90,54,0,100
4,100,1,10,90,63,0,100
8,100,11,10,90,76,0,100
2,100,1,10,90,52,0,100
4,100,1,10,90,64,0,100
6,100,11,10,90,54,0,100
8,100,11,10,90,77,0,100
5,100,1,10,90,55,0,100
4,100,1,10,90,65,0,100
3,100,1,10,90,47,0,100
7,100,11,10,90,40,0,100
2,100,1,10,90,53,0,100
8,100,11,10,90,78,0,100
4,100,1,10,90,66,0,100
2,100,1,10,90,54,0,100
5,100,1,10,90,56,0,100
8,100,11,10,90,79,0,100
4,100,1,10,90,67,0,100
8,100,11,10,90,80,0,100
6,100,11,10,90,55,0,100
3,100,1,10,90,48,0,100
2,100,1,10,90,55,0,100
4,100,1,10,90,68,0,100
7,100,11,10,90,41,0,100
8,100,11,10,90,81,0,100
6,100,11,10,90,56,0,100
4,100,1,10,90,69,0,100
5,100,1,10,90,57,0,100
8,100,11,10,90,82,0,100
3,100,1,10,90,49,0,100
2,100,1,10,90,56,0,100
4,100,1,10,90,70,0,100
8,100,11,10,90,83,0,100
5,100,1,10,90,58,0,100
4,100,1,10,90,71,0,100
7,100,11,10,90,42,0,100
6,100,11,10,90,57,0,100
3,100,1,10,90,50,0,100
8,100,11,10,90,84,0,100
6,100,11,10,90,58,0,100
4,100,1,10,90,72,0,100
5,100,1,10,90,59,0,100
